iterations,mean_loss,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
61,0.7302663438256659,1696877183,False,62,1faf0_00001,2023-10-09_14-46-23,0.10447120666503906,6.289537668228149,90597,M-Q60T6533T0,127.0.0.1,6.289537668228149,62,
62,0.729779630732579,1696877183,False,63,1faf0_00001,2023-10-09_14-46-23,0.10444998741149902,6.393987655639648,90597,M-Q60T6533T0,127.0.0.1,6.393987655639648,63,
63,0.7293083235638922,1696877183,False,64,1faf0_00001,2023-10-09_14-46-23,0.1025838851928711,6.4965715408325195,90597,M-Q60T6533T0,127.0.0.1,6.4965715408325195,64,
64,0.7288517022504328,1696877183,False,65,1faf0_00001,2023-10-09_14-46-23,0.10269904136657715,6.599270582199097,90597,M-Q60T6533T0,127.0.0.1,6.599270582199097,65,
65,0.728409090909091,1696877183,False,66,1faf0_00001,2023-10-09_14-46-23,0.10098910331726074,6.700259685516357,90597,M-Q60T6533T0,127.0.0.1,6.700259685516357,66,
66,0.7279798545047567,1696877183,False,67,1faf0_00001,2023-10-09_14-46-23,0.10448098182678223,6.80474066734314,90597,M-Q60T6533T0,127.0.0.1,6.80474066734314,67,
67,0.7275633958103639,1696877183,False,68,1faf0_00001,2023-10-09_14-46-23,0.10410594940185547,6.908846616744995,90597,M-Q60T6533T0,127.0.0.1,6.908846616744995,68,
68,0.7271591526344379,1696877184,False,69,1faf0_00001,2023-10-09_14-46-24,0.10516095161437988,7.014007568359375,90597,M-Q60T6533T0,127.0.0.1,7.014007568359375,69,
69,0.7267665952890793,1696877184,False,70,1faf0_00001,2023-10-09_14-46-24,0.10135889053344727,7.115366458892822,90597,M-Q60T6533T0,127.0.0.1,7.115366458892822,70,
70,0.7263852242744064,1696877184,False,71,1faf0_00001,2023-10-09_14-46-24,0.10077500343322754,7.21614146232605,90597,M-Q60T6533T0,127.0.0.1,7.21614146232605,71,
71,0.7260145681581687,1696877184,False,72,1faf0_00001,2023-10-09_14-46-24,0.1008918285369873,7.317033290863037,90597,M-Q60T6533T0,127.0.0.1,7.317033290863037,72,
72,0.725654181631606,1696877184,False,73,1faf0_00001,2023-10-09_14-46-24,0.10134696960449219,7.418380260467529,90597,M-Q60T6533T0,127.0.0.1,7.418380260467529,73,
73,0.7253036437246965,1696877184,False,74,1faf0_00001,2023-10-09_14-46-24,0.10300898551940918,7.5213892459869385,90597,M-Q60T6533T0,127.0.0.1,7.5213892459869385,74,
74,0.7249625561657514,1696877184,False,75,1faf0_00001,2023-10-09_14-46-24,0.10326600074768066,7.624655246734619,90597,M-Q60T6533T0,127.0.0.1,7.624655246734619,75,
75,0.7246305418719212,1696877184,False,76,1faf0_00001,2023-10-09_14-46-24,0.10224509239196777,7.726900339126587,90597,M-Q60T6533T0,127.0.0.1,7.726900339126587,76,
76,0.7243072435585806,1696877185,False,77,1faf0_00001,2023-10-09_14-46-25,0.10448694229125977,7.831387281417847,90597,M-Q60T6533T0,127.0.0.1,7.831387281417847,77,
